equipo,areas_cp,unidades_hdd,registros_cp,registros_hdd,explicaciones_por_area,puntuacion_final,categoria,explicacion_detallada,recomendaciones,fecha_ejecucion,posicion_ranking
1603,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],31.0,Regular,"**Uso HDD Crítico (37.0pts)**: El uso del 48.0% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (32.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (17.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,128
96,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],29.999999999999996,Regular,**Uso HDD Crítico (3.0pts)**: El uso del 69.2% indica problemas graves de espacio en disco. | **Estabilidad HDD Regular (45.0pts)**: El uso del disco muestra variabilidad que puede afectar el rendimiento. | **Cambios HDD Variables (54.0pts)**: Los cambios en el uso del disco son impredecibles.,Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente,2025-07-14 15:05:19,129
31,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],29.799999999999997,Regular,"**Uso HDD Crítico (8.0pts)**: El uso del 59.0% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (37.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Variables (59.0pts)**: Los cambios en el uso del disco son impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,130
135,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],28.6,Regular,"**Uso HDD Crítico (14.0pts)**: El uso del 53.7% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (38.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (39.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,131
1632,[],"['avg', 'C:', 'Z:']",0,24,[],27.200000000000003,Regular,"**Uso HDD Regular (48.0pts)**: El uso del 45.3% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (17.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (6.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,132
1626,[],"['avg', 'C:', 'Z:']",0,24,[],26.6,Regular,"**Uso HDD Regular (43.0pts)**: El uso del 45.8% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (18.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (11.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,133
1629,[],"['avg', 'C:', 'Z:']",0,24,[],24.600000000000005,Necesita Mejora,"**Uso HDD Regular (41.0pts)**: El uso del 46.1% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (14.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (13.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,134
126,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],24.0,Necesita Mejora,"**Uso HDD Crítico (4.0pts)**: El uso del 69.2% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (31.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Variables (50.0pts)**: Los cambios en el uso del disco son impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,135
1620,[],"['avg', 'C:', 'Z:']",0,24,[],22.999999999999996,Necesita Mejora,"**Uso HDD Regular (45.0pts)**: El uso del 45.8% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (5.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (15.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,136
1615,[],"['avg', 'C:', 'Z:']",0,24,[],22.6,Necesita Mejora,"**Uso HDD Regular (46.0pts)**: El uso del 45.6% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (7.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (7.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,137
1627,[],"['avg', 'C:', 'Z:']",0,24,[],22.000000000000004,Necesita Mejora,"**Uso HDD Crítico (38.0pts)**: El uso del 46.9% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (8.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (18.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,138
129,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],21.8,Necesita Mejora,"**Uso HDD Crítico (6.0pts)**: El uso del 64.2% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (30.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (37.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,139
1621,[],"['avg', 'C:', 'Z:']",0,24,[],21.6,Necesita Mejora,"**Uso HDD Regular (40.0pts)**: El uso del 46.2% sugiere que el disco podría estar sobrecargado. | **Estabilidad HDD Crítica (3.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (22.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Revisar configuración de disco,2025-07-14 15:05:19,140
1625,[],"['avg', 'C:', 'Z:']",0,24,[],21.400000000000002,Necesita Mejora,"**Uso HDD Crítico (33.0pts)**: El uso del 49.9% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (16.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (9.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,141
1622,[],"['avg', 'C:', 'Z:']",0,24,[],21.400000000000002,Necesita Mejora,"**Uso HDD Crítico (39.0pts)**: El uso del 46.8% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (4.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (21.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,142
1619,[],"['avg', 'C:', 'Z:']",0,24,[],21.200000000000003,Necesita Mejora,"**Uso HDD Crítico (28.0pts)**: El uso del 51.0% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (19.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (12.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,143
1624,[],"['avg', 'C:', 'Z:']",0,24,[],21.200000000000003,Necesita Mejora,"**Uso HDD Crítico (34.0pts)**: El uso del 49.9% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (15.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (8.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,144
1633,[],"['avg', 'C:', 'Z:']",0,24,[],20.8,Necesita Mejora,"**Uso HDD Crítico (11.0pts)**: El uso del 56.7% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (36.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (10.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,145
127,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],20.6,Necesita Mejora,"**Uso HDD Crítico (1.0pts)**: El uso del 75.6% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (26.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Variables (49.0pts)**: Los cambios en el uso del disco son impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,146
1618,[],"['avg', 'C:', 'Z:']",0,24,[],19.599999999999998,Necesita Mejora,"**Uso HDD Crítico (21.0pts)**: El uso del 52.0% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (20.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (16.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,147
1612,[],"['avg', 'C:', 'Z:']",0,24,[],17.8,Necesita Mejora,"**Uso HDD Crítico (18.0pts)**: El uso del 52.4% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (12.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (29.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,148
30,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],17.0,Necesita Mejora,"**Uso HDD Crítico (7.0pts)**: El uso del 62.0% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (23.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (25.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,149
1617,[],"['avg', 'C:', 'Z:']",0,24,[],16.8,Necesita Mejora,"**Uso HDD Crítico (31.0pts)**: El uso del 50.2% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (9.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (4.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,150
62,[],"['D:', 'avg', 'C:', 'E:', 'G:']",0,40,[],15.600000000000001,Necesita Mejora,"**Uso HDD Crítico (36.0pts)**: El uso del 48.3% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (2.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (2.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,151
88,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],15.400000000000004,Necesita Mejora,"**Uso HDD Crítico (5.0pts)**: El uso del 65.8% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (24.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (19.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,152
1623,[],"['avg', 'C:', 'Z:']",0,24,[],13.2,Necesita Mejora,"**Uso HDD Crítico (10.0pts)**: El uso del 57.8% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (13.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (20.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,153
1611,[],"['avg', 'C:', 'Z:']",0,24,[],12.200000000000001,Necesita Mejora,"**Uso HDD Crítico (17.0pts)**: El uso del 52.4% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (11.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (5.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,154
1613,[],"['avg', 'C:', 'Z:']",0,24,[],9.4,Necesita Mejora,"**Uso HDD Crítico (12.0pts)**: El uso del 54.4% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (10.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (3.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,155
124,[],"['avg', 'D:', 'E:', 'C:']",0,32,[],1.4000000000000001,Necesita Mejora,"**Uso HDD Crítico (2.0pts)**: El uso del 72.4% indica problemas graves de espacio en disco. | **Estabilidad HDD Crítica (1.0pts)**: El uso del disco es muy inestable, requiriendo atención inmediata. | **Cambios HDD Caóticos (1.0pts)**: Los cambios en el uso del disco son muy impredecibles.",Revisión completa del equipo requerida; Liberar espacio en disco inmediatamente; Revisar configuración de disco,2025-07-14 15:05:19,156
